"","ID","Description","GeneRatio","BgRatio","RichFactor","FoldEnrichment","zScore","pvalue","p.adjust","qvalue","geneID","Count"
"GO:0035176","GO:0035176","social behavior","1/800","13/17744",0.0769230769230769,1.70615384615385,0.553420112790649,0.451158172880995,0.88019604776408,0.800549537641576,"ednraa",1
"GO:0038066","GO:0038066","p38MAPK cascade","1/800","13/17744",0.0769230769230769,1.70615384615385,0.553420112790649,0.451158172880995,0.88019604776408,0.800549537641576,"lepb",1
"GO:0039531","GO:0039531","regulation of cytoplasmic pattern recognition receptor signaling pathway","1/800","13/17744",0.0769230769230769,1.70615384615385,0.553420112790649,0.451158172880995,0.88019604776408,0.800549537641576,"stmp1",1
"GO:0040037","GO:0040037","negative regulation of fibroblast growth factor receptor signaling pathway","1/800","13/17744",0.0769230769230769,1.70615384615385,0.553420112790649,0.451158172880995,0.88019604776408,0.800549537641576,"gpc1a",1
"GO:0042572","GO:0042572","retinol metabolic process","1/800","13/17744",0.0769230769230769,1.70615384615385,0.553420112790649,0.451158172880995,0.88019604776408,0.800549537641576,"lratb.1",1
"GO:0043001","GO:0043001","Golgi to plasma membrane protein transport","1/800","13/17744",0.0769230769230769,1.70615384615385,0.553420112790649,0.451158172880995,0.88019604776408,0.800549537641576,"rab34a",1
"GO:0043153","GO:0043153","entrainment of circadian clock by photoperiod","1/800","13/17744",0.0769230769230769,1.70615384615385,0.553420112790649,0.451158172880995,0.88019604776408,0.800549537641576,"per1b",1
"GO:0043174","GO:0043174","nucleoside salvage","1/800","13/17744",0.0769230769230769,1.70615384615385,0.553420112790649,0.451158172880995,0.88019604776408,0.800549537641576,"mtap",1
"GO:0045685","GO:0045685","regulation of glial cell differentiation","1/800","13/17744",0.0769230769230769,1.70615384615385,0.553420112790649,0.451158172880995,0.88019604776408,0.800549537641576,"nf1a",1
"GO:0046519","GO:0046519","sphingoid metabolic process","1/800","13/17744",0.0769230769230769,1.70615384615385,0.553420112790649,0.451158172880995,0.88019604776408,0.800549537641576,"sptlc2b",1
"GO:0046949","GO:0046949","fatty-acyl-CoA biosynthetic process","1/800","13/17744",0.0769230769230769,1.70615384615385,0.553420112790649,0.451158172880995,0.88019604776408,0.800549537641576,"elovl6",1
"GO:0048382","GO:0048382","mesendoderm development","1/800","13/17744",0.0769230769230769,1.70615384615385,0.553420112790649,0.451158172880995,0.88019604776408,0.800549537641576,"osr1",1
"GO:0048898","GO:0048898","anterior lateral line system development","1/800","13/17744",0.0769230769230769,1.70615384615385,0.553420112790649,0.451158172880995,0.88019604776408,0.800549537641576,"lrp5",1
"GO:0048923","GO:0048923","posterior lateral line neuromast hair cell differentiation","1/800","13/17744",0.0769230769230769,1.70615384615385,0.553420112790649,0.451158172880995,0.88019604776408,0.800549537641576,"lrp5",1
"GO:0051703","GO:0051703","biological process involved in intraspecies interaction between organisms","1/800","13/17744",0.0769230769230769,1.70615384615385,0.553420112790649,0.451158172880995,0.88019604776408,0.800549537641576,"ednraa",1
"GO:0060351","GO:0060351","cartilage development involved in endochondral bone morphogenesis","1/800","13/17744",0.0769230769230769,1.70615384615385,0.553420112790649,0.451158172880995,0.88019604776408,0.800549537641576,"mmp9",1
"GO:0060384","GO:0060384","innervation","1/800","13/17744",0.0769230769230769,1.70615384615385,0.553420112790649,0.451158172880995,0.88019604776408,0.800549537641576,"sema5ba",1
"GO:0071698","GO:0071698","olfactory placode development","1/800","13/17744",0.0769230769230769,1.70615384615385,0.553420112790649,0.451158172880995,0.88019604776408,0.800549537641576,"fgfr1a",1
"GO:0072698","GO:0072698","protein localization to microtubule cytoskeleton","1/800","13/17744",0.0769230769230769,1.70615384615385,0.553420112790649,0.451158172880995,0.88019604776408,0.800549537641576,"mapre1a",1
"GO:0099054","GO:0099054","presynapse assembly","1/800","13/17744",0.0769230769230769,1.70615384615385,0.553420112790649,0.451158172880995,0.88019604776408,0.800549537641576,"si:ch211-159i8.4",1
"GO:0099172","GO:0099172","presynapse organization","1/800","13/17744",0.0769230769230769,1.70615384615385,0.553420112790649,0.451158172880995,0.88019604776408,0.800549537641576,"si:ch211-159i8.4",1
"GO:0150076","GO:0150076","neuroinflammatory response","1/800","13/17744",0.0769230769230769,1.70615384615385,0.553420112790649,0.451158172880995,0.88019604776408,0.800549537641576,"atp5if1a",1
"GO:0003231","GO:0003231","cardiac ventricle development","2/800","34/17744",0.0588235294117647,1.30470588235294,0.386421751514012,0.457351556755882,0.88019604776408,0.800549537641576,"ltbp3/sap130a",2
"GO:0006687","GO:0006687","glycosphingolipid metabolic process","2/800","34/17744",0.0588235294117647,1.30470588235294,0.386421751514012,0.457351556755882,0.88019604776408,0.800549537641576,"st3gal8/neu3.3",2
"GO:0032386","GO:0032386","regulation of intracellular transport","2/800","34/17744",0.0588235294117647,1.30470588235294,0.386421751514012,0.457351556755882,0.88019604776408,0.800549537641576,"nkd1/oaz1a",2
"GO:0032434","GO:0032434","regulation of proteasomal ubiquitin-dependent protein catabolic process","2/800","34/17744",0.0588235294117647,1.30470588235294,0.386421751514012,0.457351556755882,0.88019604776408,0.800549537641576,"gsk3bb/sh3rf1",2
"GO:0032944","GO:0032944","regulation of mononuclear cell proliferation","2/800","34/17744",0.0588235294117647,1.30470588235294,0.386421751514012,0.457351556755882,0.88019604776408,0.800549537641576,"igf2b/sh3rf1",2
"GO:0050670","GO:0050670","regulation of lymphocyte proliferation","2/800","34/17744",0.0588235294117647,1.30470588235294,0.386421751514012,0.457351556755882,0.88019604776408,0.800549537641576,"igf2b/sh3rf1",2
"GO:0070663","GO:0070663","regulation of leukocyte proliferation","2/800","34/17744",0.0588235294117647,1.30470588235294,0.386421751514012,0.457351556755882,0.88019604776408,0.800549537641576,"igf2b/sh3rf1",2
"GO:0071600","GO:0071600","otic vesicle morphogenesis","2/800","34/17744",0.0588235294117647,1.30470588235294,0.386421751514012,0.457351556755882,0.88019604776408,0.800549537641576,"msx3/bmper",2
"GO:0008654","GO:0008654","phospholipid biosynthetic process","6/800","120/17744",0.05,1.109,0.260324730391502,0.457486657213826,0.88019604776408,0.800549537641576,"impa1/fdps/sgms2a/dpm1/cdipt/ip6k1",6
"GO:0021517","GO:0021517","ventral spinal cord development","3/800","56/17744",0.0535714285714286,1.18821428571429,0.306519268868553,0.465813528107725,0.88019604776408,0.800549537641576,"surf1/cox5ab/gli1",3
"GO:0071375","GO:0071375","cellular response to peptide hormone stimulus","3/800","56/17744",0.0535714285714286,1.18821428571429,0.306519268868553,0.465813528107725,0.88019604776408,0.800549537641576,"lpin1a/igf2b/gsk3bb",3
"GO:0048925","GO:0048925","lateral line system development","7/800","143/17744",0.048951048951049,1.08573426573427,0.223668244111558,0.467038852435084,0.88019604776408,0.800549537641576,"setb/anos1b/lrp5/fgfr1a/cd9b/adgrg6/cldn3c",7
"GO:0031349","GO:0031349","positive regulation of defense response","4/800","78/17744",0.0512820512820513,1.1374358974359,0.264319326690593,0.46975098921162,0.88019604776408,0.800549537641576,"mapkapk2a/il15l/mmp9/stmp1",4
"GO:0006900","GO:0006900","vesicle budding from membrane","2/800","35/17744",0.0571428571428571,1.26742857142857,0.344108464738472,0.472447796359292,0.88019604776408,0.800549537641576,"sec24d/chmp5b",2
"GO:0008630","GO:0008630","intrinsic apoptotic signaling pathway in response to DNA damage","2/800","35/17744",0.0571428571428571,1.26742857142857,0.344108464738472,0.472447796359292,0.88019604776408,0.800549537641576,"baxa/baxb",2
"GO:0016126","GO:0016126","sterol biosynthetic process","2/800","35/17744",0.0571428571428571,1.26742857142857,0.344108464738472,0.472447796359292,0.88019604776408,0.800549537641576,"ebp/msmo1",2
"GO:0031103","GO:0031103","axon regeneration","2/800","35/17744",0.0571428571428571,1.26742857142857,0.344108464738472,0.472447796359292,0.88019604776408,0.800549537641576,"col12a1b/col12a1a",2
"GO:0043094","GO:0043094","metabolic compound salvage","2/800","35/17744",0.0571428571428571,1.26742857142857,0.344108464738472,0.472447796359292,0.88019604776408,0.800549537641576,"adi1/mtap",2
"GO:0071897","GO:0071897","DNA biosynthetic process","2/800","35/17744",0.0571428571428571,1.26742857142857,0.344108464738472,0.472447796359292,0.88019604776408,0.800549537641576,"nhp2/ptges3b",2
"GO:0097553","GO:0097553","calcium ion transmembrane import into cytosol","2/800","35/17744",0.0571428571428571,1.26742857142857,0.344108464738472,0.472447796359292,0.88019604776408,0.800549537641576,"slc8a4b/plcg1",2
"GO:0000272","GO:0000272","polysaccharide catabolic process","1/800","14/17744",0.0714285714285714,1.58428571428571,0.475209885489674,0.47592121285027,0.88019604776408,0.800549537641576,"agla",1
"GO:0005980","GO:0005980","glycogen catabolic process","1/800","14/17744",0.0714285714285714,1.58428571428571,0.475209885489674,0.47592121285027,0.88019604776408,0.800549537641576,"agla",1
"GO:0006298","GO:0006298","mismatch repair","1/800","14/17744",0.0714285714285714,1.58428571428571,0.475209885489674,0.47592121285027,0.88019604776408,0.800549537641576,"rpa3",1
"GO:0006516","GO:0006516","glycoprotein catabolic process","1/800","14/17744",0.0714285714285714,1.58428571428571,0.475209885489674,0.47592121285027,0.88019604776408,0.800549537641576,"nccrp1",1
"GO:0007530","GO:0007530","sex determination","1/800","14/17744",0.0714285714285714,1.58428571428571,0.475209885489674,0.47592121285027,0.88019604776408,0.800549537641576,"myoc",1
"GO:0009070","GO:0009070","serine family amino acid biosynthetic process","1/800","14/17744",0.0714285714285714,1.58428571428571,0.475209885489674,0.47592121285027,0.88019604776408,0.800549537641576,"cth",1
"GO:0009251","GO:0009251","glucan catabolic process","1/800","14/17744",0.0714285714285714,1.58428571428571,0.475209885489674,0.47592121285027,0.88019604776408,0.800549537641576,"agla",1
"GO:0009310","GO:0009310","amine catabolic process","1/800","14/17744",0.0714285714285714,1.58428571428571,0.475209885489674,0.47592121285027,0.88019604776408,0.800549537641576,"sat1a.2",1
"GO:0009649","GO:0009649","entrainment of circadian clock","1/800","14/17744",0.0714285714285714,1.58428571428571,0.475209885489674,0.47592121285027,0.88019604776408,0.800549537641576,"per1b",1
"GO:0018149","GO:0018149","peptide cross-linking","1/800","14/17744",0.0714285714285714,1.58428571428571,0.475209885489674,0.47592121285027,0.88019604776408,0.800549537641576,"tgm5l",1
"GO:0018212","GO:0018212","peptidyl-tyrosine modification","1/800","14/17744",0.0714285714285714,1.58428571428571,0.475209885489674,0.47592121285027,0.88019604776408,0.800549537641576,"fes",1
"GO:0021594","GO:0021594","rhombomere formation","1/800","14/17744",0.0714285714285714,1.58428571428571,0.475209885489674,0.47592121285027,0.88019604776408,0.800549537641576,"mafba",1
"GO:0031960","GO:0031960","response to corticosteroid","1/800","14/17744",0.0714285714285714,1.58428571428571,0.475209885489674,0.47592121285027,0.88019604776408,0.800549537641576,"anxa1a",1
"GO:0033555","GO:0033555","multicellular organismal response to stress","1/800","14/17744",0.0714285714285714,1.58428571428571,0.475209885489674,0.47592121285027,0.88019604776408,0.800549537641576,"hsd11b2",1
"GO:0035268","GO:0035268","protein mannosylation","1/800","14/17744",0.0714285714285714,1.58428571428571,0.475209885489674,0.47592121285027,0.88019604776408,0.800549537641576,"dpm1",1
"GO:0035269","GO:0035269","protein O-linked mannosylation","1/800","14/17744",0.0714285714285714,1.58428571428571,0.475209885489674,0.47592121285027,0.88019604776408,0.800549537641576,"dpm1",1
"GO:0042402","GO:0042402","biogenic amine catabolic process","1/800","14/17744",0.0714285714285714,1.58428571428571,0.475209885489674,0.47592121285027,0.88019604776408,0.800549537641576,"sat1a.2",1
"GO:0045580","GO:0045580","regulation of T cell differentiation","1/800","14/17744",0.0714285714285714,1.58428571428571,0.475209885489674,0.47592121285027,0.88019604776408,0.800549537641576,"sh3rf1",1
"GO:0046033","GO:0046033","AMP metabolic process","1/800","14/17744",0.0714285714285714,1.58428571428571,0.475209885489674,0.47592121285027,0.88019604776408,0.800549537641576,"ak2",1
"GO:0046164","GO:0046164","alcohol catabolic process","1/800","14/17744",0.0714285714285714,1.58428571428571,0.475209885489674,0.47592121285027,0.88019604776408,0.800549537641576,"cyp7a1",1
"GO:0046427","GO:0046427","positive regulation of receptor signaling pathway via JAK-STAT","1/800","14/17744",0.0714285714285714,1.58428571428571,0.475209885489674,0.47592121285027,0.88019604776408,0.800549537641576,"lepb",1
"GO:0048670","GO:0048670","regulation of collateral sprouting","1/800","14/17744",0.0714285714285714,1.58428571428571,0.475209885489674,0.47592121285027,0.88019604776408,0.800549537641576,"plxna3",1
"GO:0048892","GO:0048892","lateral line nerve development","1/800","14/17744",0.0714285714285714,1.58428571428571,0.475209885489674,0.47592121285027,0.88019604776408,0.800549537641576,"adgrg6",1
"GO:0050679","GO:0050679","positive regulation of epithelial cell proliferation","1/800","14/17744",0.0714285714285714,1.58428571428571,0.475209885489674,0.47592121285027,0.88019604776408,0.800549537641576,"igf2b",1
"GO:0051384","GO:0051384","response to glucocorticoid","1/800","14/17744",0.0714285714285714,1.58428571428571,0.475209885489674,0.47592121285027,0.88019604776408,0.800549537641576,"anxa1a",1
"GO:0060996","GO:0060996","dendritic spine development","1/800","14/17744",0.0714285714285714,1.58428571428571,0.475209885489674,0.47592121285027,0.88019604776408,0.800549537641576,"llph",1
"GO:0061300","GO:0061300","cerebellum vasculature development","1/800","14/17744",0.0714285714285714,1.58428571428571,0.475209885489674,0.47592121285027,0.88019604776408,0.800549537641576,"smpd3",1
"GO:0070534","GO:0070534","protein K63-linked ubiquitination","1/800","14/17744",0.0714285714285714,1.58428571428571,0.475209885489674,0.47592121285027,0.88019604776408,0.800549537641576,"ube2v2",1
"GO:0071907","GO:0071907","determination of digestive tract left/right asymmetry","1/800","14/17744",0.0714285714285714,1.58428571428571,0.475209885489674,0.47592121285027,0.88019604776408,0.800549537641576,"furina",1
"GO:0072576","GO:0072576","liver morphogenesis","1/800","14/17744",0.0714285714285714,1.58428571428571,0.475209885489674,0.47592121285027,0.88019604776408,0.800549537641576,"cdipt",1
"GO:0090559","GO:0090559","regulation of membrane permeability","1/800","14/17744",0.0714285714285714,1.58428571428571,0.475209885489674,0.47592121285027,0.88019604776408,0.800549537641576,"slc35f6",1
"GO:0090594","GO:0090594","inflammatory response to wounding","1/800","14/17744",0.0714285714285714,1.58428571428571,0.475209885489674,0.47592121285027,0.88019604776408,0.800549537641576,"mmp9",1
"GO:0097502","GO:0097502","mannosylation","1/800","14/17744",0.0714285714285714,1.58428571428571,0.475209885489674,0.47592121285027,0.88019604776408,0.800549537641576,"dpm1",1
"GO:1904894","GO:1904894","positive regulation of receptor signaling pathway via STAT","1/800","14/17744",0.0714285714285714,1.58428571428571,0.475209885489674,0.47592121285027,0.88019604776408,0.800549537641576,"lepb",1
"GO:0030177","GO:0030177","positive regulation of Wnt signaling pathway","3/800","57/17744",0.0526315789473684,1.16736842105263,0.275001085019109,0.47752123433792,0.88019604776408,0.800549537641576,"rnf25/adgra2/reck",3
"GO:1901991","GO:1901991","negative regulation of mitotic cell cycle phase transition","3/800","57/17744",0.0526315789473684,1.16736842105263,0.275001085019109,0.47752123433792,0.88019604776408,0.800549537641576,"kank2/rbl2/cdk1",3
"GO:0016052","GO:0016052","carbohydrate catabolic process","4/800","79/17744",0.0506329113924051,1.12303797468354,0.238147730310962,0.47965384140135,0.88019604776408,0.800549537641576,"gale/pgam1a/neu3.3/agla",4
"GO:0008544","GO:0008544","epidermis development","6/800","123/17744",0.0487804878048781,1.0819512195122,0.198172436584652,0.481317073149755,0.88019604776408,0.800549537641576,"lrp5/capn12/svep1/krt4/cdh2/cldn3c",6
"GO:0006790","GO:0006790","sulfur compound metabolic process","10/800","211/17744",0.0473933649289099,1.05118483412322,0.162519306267771,0.481777988581041,0.88019604776408,0.800549537641576,"elovl6/dcn/adi1/ggt1a/csad/mtap/aass/acacb/hs6st3b/cth",10
"GO:0000423","GO:0000423","mitophagy","2/800","36/17744",0.0555555555555556,1.23222222222222,0.303054556967577,0.487287771011038,0.88019604776408,0.800549537641576,"atg9a/rimoc1",2
"GO:0021522","GO:0021522","spinal cord motor neuron differentiation","2/800","36/17744",0.0555555555555556,1.23222222222222,0.303054556967577,0.487287771011038,0.88019604776408,0.800549537641576,"surf1/cox5ab",2
"GO:0048678","GO:0048678","response to axon injury","2/800","36/17744",0.0555555555555556,1.23222222222222,0.303054556967577,0.487287771011038,0.88019604776408,0.800549537641576,"col12a1b/col12a1a",2
"GO:0051651","GO:0051651","maintenance of location in cell","2/800","36/17744",0.0555555555555556,1.23222222222222,0.303054556967577,0.487287771011038,0.88019604776408,0.800549537641576,"rer1/plcg1",2
"GO:0051896","GO:0051896","regulation of phosphatidylinositol 3-kinase/protein kinase B signal transduction","2/800","36/17744",0.0555555555555556,1.23222222222222,0.303054556967577,0.487287771011038,0.88019604776408,0.800549537641576,"lepb/ddr1",2
"GO:1902475","GO:1902475","L-alpha-amino acid transmembrane transport","2/800","36/17744",0.0555555555555556,1.23222222222222,0.303054556967577,0.487287771011038,0.88019604776408,0.800549537641576,"ttyh3b/slc25a15a",2
"GO:0035270","GO:0035270","endocrine system development","6/800","124/17744",0.0483870967741935,1.07322580645161,0.1777962522543,0.489191337779588,0.88019604776408,0.800549537641576,"fn1a/gli2b/jag1a/disp1/gli1/lama1",6
"GO:0002573","GO:0002573","myeloid leukocyte differentiation","4/800","80/17744",0.05,1.109,0.212313452113726,0.489483750285626,0.88019604776408,0.800549537641576,"srp19/plcg1/tcta/satb1b",4
"GO:0045892","GO:0045892","negative regulation of DNA-templated transcription","15/800","323/17744",0.0464396284829721,1.03003095975232,0.118354419895854,0.490848272808388,0.88019604776408,0.800549537641576,"runx1t1/sox19a/per1b/osr1/zic2a/zeb1a/kank2/cbx7a/loxl2b/gli3/sap130a/lhx9/sap18/vgll4l/sox11a",15
"GO:1902679","GO:1902679","negative regulation of RNA biosynthetic process","15/800","323/17744",0.0464396284829721,1.03003095975232,0.118354419895854,0.490848272808388,0.88019604776408,0.800549537641576,"runx1t1/sox19a/per1b/osr1/zic2a/zeb1a/kank2/cbx7a/loxl2b/gli3/sap130a/lhx9/sap18/vgll4l/sox11a",15
"GO:0006163","GO:0006163","purine nucleotide metabolic process","11/800","235/17744",0.0468085106382979,1.03821276595745,0.128133380032578,0.493140480653645,0.88019604776408,0.800549537641576,"pgam1a/ak2/atp5l/atp5pf/npr1b/atp5mf/atp5f1c/atp5if1a/nppc/atp5pd/npr2",11
"GO:0072657","GO:0072657","protein localization to membrane","10/800","213/17744",0.0469483568075117,1.04131455399061,0.131807485166357,0.49379978560397,0.88019604776408,0.800549537641576,"gpc1a/sgta/emc6/srp19/srp9/rab34a/tmco1/timm10/agrn/timm22",10
"GO:0006325","GO:0006325","chromatin organization","16/800","346/17744",0.046242774566474,1.02566473988439,0.104755250934491,0.495059772841726,0.88019604776408,0.800549537641576,"setb/prmt1/npm1a/prmt3/spty2d1/banf1/loxl2b/rbl2/yeats4/prmt7/trip12/satb2/satb1b/dnajc2/hmgn1a/npm3",16
"GO:0048871","GO:0048871","multicellular organismal-level homeostasis","13/800","280/17744",0.0464285714285714,1.02978571428571,0.109160551716589,0.49717434266718,0.88019604776408,0.800549537641576,"lrp5/fgfr1a/rps9/rpl35/rps29/ufm1/saa/fras1/kdm6bb/eif1axb/abcc5/atp5if1a/cdipt",13
"GO:0065004","GO:0065004","protein-DNA complex assembly","4/800","81/17744",0.0493827160493827,1.09530864197531,0.186806982282104,0.499236414920718,0.88019604776408,0.800549537641576,"setb/spty2d1/psmc6/cenpx",4
"GO:0001655","GO:0001655","urogenital system development","1/800","15/17744",0.0666666666666667,1.47866666666667,0.402983480147694,0.499568309845182,0.88019604776408,0.800549537641576,"osr1",1
"GO:0001818","GO:0001818","negative regulation of cytokine production","1/800","15/17744",0.0666666666666667,1.47866666666667,0.402983480147694,0.499568309845182,0.88019604776408,0.800549537641576,"banf1",1
"GO:0006027","GO:0006027","glycosaminoglycan catabolic process","1/800","15/17744",0.0666666666666667,1.47866666666667,0.402983480147694,0.499568309845182,0.88019604776408,0.800549537641576,"hyal4",1
"GO:0016114","GO:0016114","terpenoid biosynthetic process","1/800","15/17744",0.0666666666666667,1.47866666666667,0.402983480147694,0.499568309845182,0.88019604776408,0.800549537641576,"fdps",1
"GO:0016237","GO:0016237","microautophagy","1/800","15/17744",0.0666666666666667,1.47866666666667,0.402983480147694,0.499568309845182,0.88019604776408,0.800549537641576,"atg9a",1
"GO:0016339","GO:0016339","calcium-dependent cell-cell adhesion via plasma membrane cell adhesion molecules","1/800","15/17744",0.0666666666666667,1.47866666666667,0.402983480147694,0.499568309845182,0.88019604776408,0.800549537641576,"cdh2",1
"GO:0019377","GO:0019377","glycolipid catabolic process","1/800","15/17744",0.0666666666666667,1.47866666666667,0.402983480147694,0.499568309845182,0.88019604776408,0.800549537641576,"neu3.3",1
"GO:0019432","GO:0019432","triglyceride biosynthetic process","1/800","15/17744",0.0666666666666667,1.47866666666667,0.402983480147694,0.499568309845182,0.88019604776408,0.800549537641576,"lpin1a",1
"GO:0022616","GO:0022616","DNA strand elongation","1/800","15/17744",0.0666666666666667,1.47866666666667,0.402983480147694,0.499568309845182,0.88019604776408,0.800549537641576,"mcm7",1
"GO:0030316","GO:0030316","osteoclast differentiation","1/800","15/17744",0.0666666666666667,1.47866666666667,0.402983480147694,0.499568309845182,0.88019604776408,0.800549537641576,"tcta",1
"GO:0030947","GO:0030947","regulation of vascular endothelial growth factor receptor signaling pathway","1/800","15/17744",0.0666666666666667,1.47866666666667,0.402983480147694,0.499568309845182,0.88019604776408,0.800549537641576,"nrp2b",1
"GO:0032292","GO:0032292","peripheral nervous system axon ensheathment","1/800","15/17744",0.0666666666666667,1.47866666666667,0.402983480147694,0.499568309845182,0.88019604776408,0.800549537641576,"adgrg6",1
"GO:0034727","GO:0034727","piecemeal microautophagy of the nucleus","1/800","15/17744",0.0666666666666667,1.47866666666667,0.402983480147694,0.499568309845182,0.88019604776408,0.800549537641576,"atg9a",1
"GO:0035907","GO:0035907","dorsal aorta development","1/800","15/17744",0.0666666666666667,1.47866666666667,0.402983480147694,0.499568309845182,0.88019604776408,0.800549537641576,"pthlha",1
"GO:0042116","GO:0042116","macrophage activation","1/800","15/17744",0.0666666666666667,1.47866666666667,0.402983480147694,0.499568309845182,0.88019604776408,0.800549537641576,"sc:d189",1
"GO:0043114","GO:0043114","regulation of vascular permeability","1/800","15/17744",0.0666666666666667,1.47866666666667,0.402983480147694,0.499568309845182,0.88019604776408,0.800549537641576,"plvapb",1
"GO:0044273","GO:0044273","sulfur compound catabolic process","1/800","15/17744",0.0666666666666667,1.47866666666667,0.402983480147694,0.499568309845182,0.88019604776408,0.800549537641576,"ggt1a",1
"GO:0045931","GO:0045931","positive regulation of mitotic cell cycle","1/800","15/17744",0.0666666666666667,1.47866666666667,0.402983480147694,0.499568309845182,0.88019604776408,0.800549537641576,"mdka",1
"GO:0046460","GO:0046460","neutral lipid biosynthetic process","1/800","15/17744",0.0666666666666667,1.47866666666667,0.402983480147694,0.499568309845182,0.88019604776408,0.800549537641576,"lpin1a",1
"GO:0046463","GO:0046463","acylglycerol biosynthetic process","1/800","15/17744",0.0666666666666667,1.47866666666667,0.402983480147694,0.499568309845182,0.88019604776408,0.800549537641576,"lpin1a",1
"GO:0046479","GO:0046479","glycosphingolipid catabolic process","1/800","15/17744",0.0666666666666667,1.47866666666667,0.402983480147694,0.499568309845182,0.88019604776408,0.800549537641576,"neu3.3",1
"GO:0046686","GO:0046686","response to cadmium ion","1/800","15/17744",0.0666666666666667,1.47866666666667,0.402983480147694,0.499568309845182,0.88019604776408,0.800549537641576,"baxa",1
"GO:0048640","GO:0048640","negative regulation of developmental growth","1/800","15/17744",0.0666666666666667,1.47866666666667,0.402983480147694,0.499568309845182,0.88019604776408,0.800549537641576,"igfbp2b",1
"GO:0051014","GO:0051014","actin filament severing","1/800","15/17744",0.0666666666666667,1.47866666666667,0.402983480147694,0.499568309845182,0.88019604776408,0.800549537641576,"capgb",1
"GO:0070897","GO:0070897","transcription preinitiation complex assembly","1/800","15/17744",0.0666666666666667,1.47866666666667,0.402983480147694,0.499568309845182,0.88019604776408,0.800549537641576,"psmc6",1
"GO:0072148","GO:0072148","epithelial cell fate commitment","1/800","15/17744",0.0666666666666667,1.47866666666667,0.402983480147694,0.499568309845182,0.88019604776408,0.800549537641576,"tcf7l1a",1
"GO:0090382","GO:0090382","phagosome maturation","1/800","15/17744",0.0666666666666667,1.47866666666667,0.402983480147694,0.499568309845182,0.88019604776408,0.800549537641576,"rab34a",1
"GO:1904951","GO:1904951","positive regulation of establishment of protein localization","1/800","15/17744",0.0666666666666667,1.47866666666667,0.402983480147694,0.499568309845182,0.88019604776408,0.800549537641576,"oaz1a",1
"GO:0009583","GO:0009583","detection of light stimulus","3/800","59/17744",0.0508474576271186,1.12779661016949,0.213645306484623,0.500567639093453,0.88019604776408,0.800549537641576,"pcdh15b/lamc1/lamb1a",3
"GO:0021532","GO:0021532","neural tube patterning","3/800","59/17744",0.0508474576271186,1.12779661016949,0.213645306484623,0.500567639093453,0.88019604776408,0.800549537641576,"cdh2/tcf7l1a/gli1",3
"GO:0045785","GO:0045785","positive regulation of cell adhesion","3/800","59/17744",0.0508474576271186,1.12779661016949,0.213645306484623,0.500567639093453,0.88019604776408,0.800549537641576,"igf2b/agr2/ecm2",3
"GO:0032943","GO:0032943","mononuclear cell proliferation","2/800","37/17744",0.0540540540540541,1.19891891891892,0.263181287414142,0.501863883452545,0.88019604776408,0.800549537641576,"igf2b/sh3rf1",2
"GO:0046651","GO:0046651","lymphocyte proliferation","2/800","37/17744",0.0540540540540541,1.19891891891892,0.263181287414142,0.501863883452545,0.88019604776408,0.800549537641576,"igf2b/sh3rf1",2
"GO:0048919","GO:0048919","posterior lateral line neuromast development","2/800","37/17744",0.0540540540540541,1.19891891891892,0.263181287414142,0.501863883452545,0.88019604776408,0.800549537641576,"anos1b/lrp5",2
"GO:0051235","GO:0051235","maintenance of location","2/800","37/17744",0.0540540540540541,1.19891891891892,0.263181287414142,0.501863883452545,0.88019604776408,0.800549537641576,"rer1/plcg1",2
"GO:0061318","GO:0061318","renal filtration cell differentiation","2/800","37/17744",0.0540540540540541,1.19891891891892,0.263181287414142,0.501863883452545,0.88019604776408,0.800549537641576,"osr1/kank2",2
"GO:0071222","GO:0071222","cellular response to lipopolysaccharide","2/800","37/17744",0.0540540540540541,1.19891891891892,0.263181287414142,0.501863883452545,0.88019604776408,0.800549537641576,"cxcl8b.1/cxcl8a",2
"GO:0072010","GO:0072010","glomerular epithelium development","2/800","37/17744",0.0540540540540541,1.19891891891892,0.263181287414142,0.501863883452545,0.88019604776408,0.800549537641576,"osr1/kank2",2
"GO:0072112","GO:0072112","podocyte differentiation","2/800","37/17744",0.0540540540540541,1.19891891891892,0.263181287414142,0.501863883452545,0.88019604776408,0.800549537641576,"osr1/kank2",2
"GO:0072311","GO:0072311","glomerular epithelial cell differentiation","2/800","37/17744",0.0540540540540541,1.19891891891892,0.263181287414142,0.501863883452545,0.88019604776408,0.800549537641576,"osr1/kank2",2
"GO:0097205","GO:0097205","renal filtration","2/800","37/17744",0.0540540540540541,1.19891891891892,0.263181287414142,0.501863883452545,0.88019604776408,0.800549537641576,"ctnnb1/vcana",2
"GO:2000058","GO:2000058","regulation of ubiquitin-dependent protein catabolic process","2/800","37/17744",0.0540540540540541,1.19891891891892,0.263181287414142,0.501863883452545,0.88019604776408,0.800549537641576,"gsk3bb/sh3rf1",2
"GO:0009117","GO:0009117","nucleotide metabolic process","13/800","281/17744",0.0462633451957295,1.02612099644128,0.0959034037870815,0.502401227035009,0.88019604776408,0.800549537641576,"pgam1a/ak2/atp5l/atp5pf/npr1b/ctps1a/atp5mf/atp5f1c/dctpp1/atp5if1a/nppc/atp5pd/npr2",13
